 >TARCYL  cylindrical target: Length= 66.0000 Diameter= 20.0000
     20856 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.50000  -0.50000  -0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
  16079   8  -1   5 1 1 1
  16080   9  -1   5 1 1 1
  16081  10  -1   5 1 1 1
  16082  11  -1   5 1 1 1
  16083  12  -1   5 1 1 1
  16084  13  -1   5 1 1 1
  16085  14  -1   5 1 1 1
  16086  15  -1   5 1 1 1
  16087  16  -1   5 1 1 1
  16088  17  -1   5 1 1 1
  16089  18  -1   5 1 1 1
  16090  19  -1   5 1 1 1
  16091  20  -1   5 1 1 1
  16092  21  -1   5 1 1 1
  16093  22  -1   5 1 1 1
  16094  23  -1   5 1 1 1
  16095  24  -1   5 1 1 1
  16096  25  -1   5 1 1 1
  16097  26  -1   5 1 1 1
  16098  27  -1   5 1 1 1
  16099  28  -1   5 1 1 1
  16100  29  -1   5 1 1 1
  16101  30  -1   5 1 1 1
  16102  31  -1   5 1 1 1
  16103  32  -1   5 1 1 1
  16104  33  -1   5 1 1 1
  16105 -32   0   5 1 1 1
  16106 -31   0   5 1 1 1
  16107 -30   0   5 1 1 1
  16108 -29   0   5 1 1 1
  16109 -28   0   5 1 1 1
  16110 -27   0   5 1 1 1
  16111 -26   0   5 1 1 1
  16112 -25   0   5 1 1 1
  16113 -24   0   5 1 1 1
  16114 -23   0   5 1 1 1
  16115 -22   0   5 1 1 1
  16116 -21   0   5 1 1 1
  16117 -20   0   5 1 1 1
  16118 -19   0   5 1 1 1
  16119 -18   0   5 1 1 1
  16120 -17   0   5 1 1 1
  16121 -16   0   5 1 1 1
  16122 -15   0   5 1 1 1
  16123 -14   0   5 1 1 1
  16124 -13   0   5 1 1 1
  16125 -12   0   5 1 1 1
  16126 -11   0   5 1 1 1
  16127 -10   0   5 1 1 1
  16128  -9   0   5 1 1 1
  16129  -8   0   5 1 1 1
  16130  -7   0   5 1 1 1
  16131  -6   0   5 1 1 1
  16132  -5   0   5 1 1 1
  16133  -4   0   5 1 1 1
  16134  -3   0   5 1 1 1
  16135  -2   0   5 1 1 1
  16136  -1   0   5 1 1 1
  16137   0   0   5 1 1 1
  16138   1   0   5 1 1 1
  16139   2   0   5 1 1 1
  16140   3   0   5 1 1 1
  16141   4   0   5 1 1 1
  16142   5   0   5 1 1 1
  16143   6   0   5 1 1 1
  16144   7   0   5 1 1 1
  16145   8   0   5 1 1 1
  16146   9   0   5 1 1 1
  16147  10   0   5 1 1 1
  16148  11   0   5 1 1 1
  16149  12   0   5 1 1 1
  16150  13   0   5 1 1 1
  16151  14   0   5 1 1 1
  16152  15   0   5 1 1 1
  16153  16   0   5 1 1 1
  16154  17   0   5 1 1 1
  16155  18   0   5 1 1 1
  16156  19   0   5 1 1 1
  16157  20   0   5 1 1 1
  16158  21   0   5 1 1 1
  16159  22   0   5 1 1 1
  16160  23   0   5 1 1 1
  16161  24   0   5 1 1 1
  16162  25   0   5 1 1 1
  16163  26   0   5 1 1 1
  16164  27   0   5 1 1 1
  16165  28   0   5 1 1 1
  16166  29   0   5 1 1 1
  16167  30   0   5 1 1 1
  16168  31   0   5 1 1 1
  16169  32   0   5 1 1 1
  16170  33   0   5 1 1 1
  16171 -32   1   5 1 1 1
  16172 -31   1   5 1 1 1
  16173 -30   1   5 1 1 1
  16174 -29   1   5 1 1 1
  16175 -28   1   5 1 1 1
  16176 -27   1   5 1 1 1
  16177 -26   1   5 1 1 1
  16178 -25   1   5 1 1 1
  16179 -24   1   5 1 1 1
  16180 -23   1   5 1 1 1
  16181 -22   1   5 1 1 1
  16182 -21   1   5 1 1 1
  16183 -20   1   5 1 1 1
  16184 -19   1   5 1 1 1
  16185 -18   1   5 1 1 1
  16186 -17   1   5 1 1 1
  16187 -16   1   5 1 1 1
  16188 -15   1   5 1 1 1
  16189 -14   1   5 1 1 1
  16190 -13   1   5 1 1 1
  16191 -12   1   5 1 1 1
  16192 -11   1   5 1 1 1
  16193 -10   1   5 1 1 1
  16194  -9   1   5 1 1 1
  16195  -8   1   5 1 1 1
  16196  -7   1   5 1 1 1
  16197  -6   1   5 1 1 1
  16198  -5   1   5 1 1 1
  16199  -4   1   5 1 1 1
  16200  -3   1   5 1 1 1
  16201  -2   1   5 1 1 1
  16202  -1   1   5 1 1 1
  16203   0   1   5 1 1 1
  16204   1   1   5 1 1 1
  16205   2   1   5 1 1 1
  16206   3   1   5 1 1 1
  16207   4   1   5 1 1 1
  16208   5   1   5 1 1 1
  16209   6   1   5 1 1 1
  16210   7   1   5 1 1 1
  16211   8   1   5 1 1 1
  16212   9   1   5 1 1 1
  16213  10   1   5 1 1 1
  16214  11   1   5 1 1 1
  16215  12   1   5 1 1 1
  16216  13   1   5 1 1 1
  16217  14   1   5 1 1 1
  16218  15   1   5 1 1 1
  16219  16   1   5 1 1 1
  16220  17   1   5 1 1 1
  16221  18   1   5 1 1 1
  16222  19   1   5 1 1 1
  16223  20   1   5 1 1 1
  16224  21   1   5 1 1 1
  16225  22   1   5 1 1 1
  16226  23   1   5 1 1 1
  16227  24   1   5 1 1 1
  16228  25   1   5 1 1 1
  16229  26   1   5 1 1 1
  16230  27   1   5 1 1 1
  16231  28   1   5 1 1 1
  16232  29   1   5 1 1 1
  16233  30   1   5 1 1 1
  16234  31   1   5 1 1 1
  16235  32   1   5 1 1 1
  16236  33   1   5 1 1 1
  16237 -32   2   5 1 1 1
  16238 -31   2   5 1 1 1
  16239 -30   2   5 1 1 1
  16240 -29   2   5 1 1 1
  16241 -28   2   5 1 1 1
  16242 -27   2   5 1 1 1
  16243 -26   2   5 1 1 1
  16244 -25   2   5 1 1 1
  16245 -24   2   5 1 1 1
  16246 -23   2   5 1 1 1
  16247 -22   2   5 1 1 1
  16248 -21   2   5 1 1 1
  16249 -20   2   5 1 1 1
  16250 -19   2   5 1 1 1
  16251 -18   2   5 1 1 1
  16252 -17   2   5 1 1 1
  16253 -16   2   5 1 1 1
  16254 -15   2   5 1 1 1
  16255 -14   2   5 1 1 1
  16256 -13   2   5 1 1 1
  16257 -12   2   5 1 1 1
  16258 -11   2   5 1 1 1
  16259 -10   2   5 1 1 1
  16260  -9   2   5 1 1 1
  16261  -8   2   5 1 1 1
  16262  -7   2   5 1 1 1
  16263  -6   2   5 1 1 1
  16264  -5   2   5 1 1 1
  16265  -4   2   5 1 1 1
  16266  -3   2   5 1 1 1
  16267  -2   2   5 1 1 1
  16268  -1   2   5 1 1 1
  16269   0   2   5 1 1 1
  16270   1   2   5 1 1 1
  16271   2   2   5 1 1 1
  16272   3   2   5 1 1 1
  16273   4   2   5 1 1 1
  16274   5   2   5 1 1 1
  16275   6   2   5 1 1 1
  16276   7   2   5 1 1 1
  16277   8   2   5 1 1 1
  16278   9   2   5 1 1 1
  16279  10   2   5 1 1 1
  16280  11   2   5 1 1 1
  16281  12   2   5 1 1 1
  16282  13   2   5 1 1 1
  16283  14   2   5 1 1 1
  16284  15   2   5 1 1 1
  16285  16   2   5 1 1 1
  16286  17   2   5 1 1 1
  16287  18   2   5 1 1 1
  16288  19   2   5 1 1 1
  16289  20   2   5 1 1 1
  16290  21   2   5 1 1 1
  16291  22   2   5 1 1 1
  16292  23   2   5 1 1 1
  16293  24   2   5 1 1 1
  16294  25   2   5 1 1 1
  16295  26   2   5 1 1 1
  16296  27   2   5 1 1 1
  16297  28   2   5 1 1 1
  16298  29   2   5 1 1 1
  16299  30   2   5 1 1 1
  16300  31   2   5 1 1 1
  16301  32   2   5 1 1 1
  16302  33   2   5 1 1 1
  16303 -32   3   5 1 1 1
  16304 -31   3   5 1 1 1
  16305 -30   3   5 1 1 1
  16306 -29   3   5 1 1 1
  16307 -28   3   5 1 1 1
  16308 -27   3   5 1 1 1
  16309 -26   3   5 1 1 1
  16310 -25   3   5 1 1 1
  16311 -24   3   5 1 1 1
  16312 -23   3   5 1 1 1
  16313 -22   3   5 1 1 1
  16314 -21   3   5 1 1 1
  16315 -20   3   5 1 1 1
  16316 -19   3   5 1 1 1
  16317 -18   3   5 1 1 1
  16318 -17   3   5 1 1 1
  16319 -16   3   5 1 1 1
  16320 -15   3   5 1 1 1
  16321 -14   3   5 1 1 1
  16322 -13   3   5 1 1 1
  16323 -12   3   5 1 1 1
  16324 -11   3   5 1 1 1
  16325 -10   3   5 1 1 1
  16326  -9   3   5 1 1 1
  16327  -8   3   5 1 1 1
  16328  -7   3   5 1 1 1
  16329  -6   3   5 1 1 1
  16330  -5   3   5 1 1 1
  16331  -4   3   5 1 1 1
  16332  -3   3   5 1 1 1
  16333  -2   3   5 1 1 1
  16334  -1   3   5 1 1 1
  16335   0   3   5 1 1 1
  16336   1   3   5 1 1 1
  16337   2   3   5 1 1 1
  16338   3   3   5 1 1 1
  16339   4   3   5 1 1 1
  16340   5   3   5 1 1 1
  16341   6   3   5 1 1 1
  16342   7   3   5 1 1 1
  16343   8   3   5 1 1 1
  16344   9   3   5 1 1 1
  16345  10   3   5 1 1 1
  16346  11   3   5 1 1 1
  16347  12   3   5 1 1 1
  16348  13   3   5 1 1 1
  16349  14   3   5 1 1 1
  16350  15   3   5 1 1 1
  16351  16   3   5 1 1 1
  16352  17   3   5 1 1 1
  16353  18   3   5 1 1 1
  16354  19   3   5 1 1 1
  16355  20   3   5 1 1 1
  16356  21   3   5 1 1 1
  16357  22   3   5 1 1 1
  16358  23   3   5 1 1 1
  16359  24   3   5 1 1 1
  16360  25   3   5 1 1 1
  16361  26   3   5 1 1 1
  16362  27   3   5 1 1 1
  16363  28   3   5 1 1 1
  16364  29   3   5 1 1 1
  16365  30   3   5 1 1 1
  16366  31   3   5 1 1 1
  16367  32   3   5 1 1 1
  16368  33   3   5 1 1 1
  16369 -32   4   5 1 1 1
  16370 -31   4   5 1 1 1
  16371 -30   4   5 1 1 1
  16372 -29   4   5 1 1 1
  16373 -28   4   5 1 1 1
  16374 -27   4   5 1 1 1
  16375 -26   4   5 1 1 1
  16376 -25   4   5 1 1 1
  16377 -24   4   5 1 1 1
  16378 -23   4   5 1 1 1
  16379 -22   4   5 1 1 1
  16380 -21   4   5 1 1 1
  16381 -20   4   5 1 1 1
  16382 -19   4   5 1 1 1
  16383 -18   4   5 1 1 1
  16384 -17   4   5 1 1 1
  16385 -16   4   5 1 1 1
  16386 -15   4   5 1 1 1
  16387 -14   4   5 1 1 1
  16388 -13   4   5 1 1 1
  16389 -12   4   5 1 1 1
  16390 -11   4   5 1 1 1
  16391 -10   4   5 1 1 1
  16392  -9   4   5 1 1 1
  16393  -8   4   5 1 1 1
  16394  -7   4   5 1 1 1
  16395  -6   4   5 1 1 1
  16396  -5   4   5 1 1 1
  16397  -4   4   5 1 1 1
  16398  -3   4   5 1 1 1
  16399  -2   4   5 1 1 1
  16400  -1   4   5 1 1 1
  16401   0   4   5 1 1 1
  16402   1   4   5 1 1 1
  16403   2   4   5 1 1 1
  16404   3   4   5 1 1 1
  16405   4   4   5 1 1 1
  16406   5   4   5 1 1 1
  16407   6   4   5 1 1 1
  16408   7   4   5 1 1 1
  16409   8   4   5 1 1 1
  16410   9   4   5 1 1 1
  16411  10   4   5 1 1 1
  16412  11   4   5 1 1 1
  16413  12   4   5 1 1 1
  16414  13   4   5 1 1 1
  16415  14   4   5 1 1 1
  16416  15   4   5 1 1 1
  16417  16   4   5 1 1 1
  16418  17   4   5 1 1 1
  16419  18   4   5 1 1 1
  16420  19   4   5 1 1 1
  16421  20   4   5 1 1 1
  16422  21   4   5 1 1 1
  16423  22   4   5 1 1 1
  16424  23   4   5 1 1 1
  16425  24   4   5 1 1 1
  16426  25   4   5 1 1 1
  16427  26   4   5 1 1 1
  16428  27   4   5 1 1 1
  16429  28   4   5 1 1 1
  16430  29   4   5 1 1 1
  16431  30   4   5 1 1 1
  16432  31   4   5 1 1 1
  16433  32   4   5 1 1 1
  16434  33   4   5 1 1 1
  16435 -32   5   5 1 1 1
  16436 -31   5   5 1 1 1
  16437 -30   5   5 1 1 1
  16438 -29   5   5 1 1 1
  16439 -28   5   5 1 1 1
  16440 -27   5   5 1 1 1
  16441 -26   5   5 1 1 1
  16442 -25   5   5 1 1 1
  16443 -24   5   5 1 1 1
  16444 -23   5   5 1 1 1
  16445 -22   5   5 1 1 1
  16446 -21   5   5 1 1 1
  16447 -20   5   5 1 1 1
  16448 -19   5   5 1 1 1
  16449 -18   5   5 1 1 1
  16450 -17   5   5 1 1 1
  16451 -16   5   5 1 1 1
  16452 -15   5   5 1 1 1
  16453 -14   5   5 1 1 1
  16454 -13   5   5 1 1 1
  16455 -12   5   5 1 1 1
  16456 -11   5   5 1 1 1
  16457 -10   5   5 1 1 1
  16458  -9   5   5 1 1 1
  16459  -8   5   5 1 1 1
  16460  -7   5   5 1 1 1
  16461  -6   5   5 1 1 1
  16462  -5   5   5 1 1 1
  16463  -4   5   5 1 1 1
  16464  -3   5   5 1 1 1
  16465  -2   5   5 1 1 1
  16466  -1   5   5 1 1 1
  16467   0   5   5 1 1 1
  16468   1   5   5 1 1 1
  16469   2   5   5 1 1 1
  16470   3   5   5 1 1 1
  16471   4   5   5 1 1 1
  16472   5   5   5 1 1 1
  16473   6   5   5 1 1 1
  16474   7   5   5 1 1 1
  16475   8   5   5 1 1 1
  16476   9   5   5 1 1 1
  16477  10   5   5 1 1 1
  16478  11   5   5 1 1 1
  16479  12   5   5 1 1 1
  16480  13   5   5 1 1 1
  16481  14   5   5 1 1 1
  16482  15   5   5 1 1 1
  16483  16   5   5 1 1 1
  16484  17   5   5 1 1 1
  16485  18   5   5 1 1 1
  16486  19   5   5 1 1 1
  16487  20   5   5 1 1 1
  16488  21   5   5 1 1 1
  16489  22   5   5 1 1 1
  16490  23   5   5 1 1 1
  16491  24   5   5 1 1 1
  16492  25   5   5 1 1 1
  16493  26   5   5 1 1 1
  16494  27   5   5 1 1 1
  16495  28   5   5 1 1 1
  16496  29   5   5 1 1 1
  16497  30   5   5 1 1 1
  16498  31   5   5 1 1 1
  16499  32   5   5 1 1 1
  16500  33   5   5 1 1 1
  16501 -32   6   5 1 1 1
  16502 -31   6   5 1 1 1
  16503 -30   6   5 1 1 1
  16504 -29   6   5 1 1 1
  16505 -28   6   5 1 1 1
  16506 -27   6   5 1 1 1
  16507 -26   6   5 1 1 1
  16508 -25   6   5 1 1 1
  16509 -24   6   5 1 1 1
  16510 -23   6   5 1 1 1
  16511 -22   6   5 1 1 1
  16512 -21   6   5 1 1 1
  16513 -20   6   5 1 1 1
  16514 -19   6   5 1 1 1
  16515 -18   6   5 1 1 1
  16516 -17   6   5 1 1 1
  16517 -16   6   5 1 1 1
  16518 -15   6   5 1 1 1
  16519 -14   6   5 1 1 1
  16520 -13   6   5 1 1 1
  16521 -12   6   5 1 1 1
  16522 -11   6   5 1 1 1
  16523 -10   6   5 1 1 1
  16524  -9   6   5 1 1 1
  16525  -8   6   5 1 1 1
  16526  -7   6   5 1 1 1
  16527  -6   6   5 1 1 1
  16528  -5   6   5 1 1 1
  16529  -4   6   5 1 1 1
  16530  -3   6   5 1 1 1
  16531  -2   6   5 1 1 1
  16532  -1   6   5 1 1 1
  16533   0   6   5 1 1 1
  16534   1   6   5 1 1 1
  16535   2   6   5 1 1 1
  16536   3   6   5 1 1 1
  16537   4   6   5 1 1 1
  16538   5   6   5 1 1 1
  16539   6   6   5 1 1 1
  16540   7   6   5 1 1 1
  16541   8   6   5 1 1 1
  16542   9   6   5 1 1 1
  16543  10   6   5 1 1 1
  16544  11   6   5 1 1 1
  16545  12   6   5 1 1 1
  16546  13   6   5 1 1 1
  16547  14   6   5 1 1 1
  16548  15   6   5 1 1 1
  16549  16   6   5 1 1 1
  16550  17   6   5 1 1 1
  16551  18   6   5 1 1 1
  16552  19   6   5 1 1 1
  16553  20   6   5 1 1 1
  16554  21   6   5 1 1 1
  16555  22   6   5 1 1 1
  16556  23   6   5 1 1 1
  16557  24   6   5 1 1 1
  16558  25   6   5 1 1 1
  16559  26   6   5 1 1 1
  16560  27   6   5 1 1 1
  16561  28   6   5 1 1 1
  16562  29   6   5 1 1 1
  16563  30   6   5 1 1 1
  16564  31   6   5 1 1 1
  16565  32   6   5 1 1 1
  16566  33   6   5 1 1 1
  16567 -32   7   5 1 1 1
  16568 -31   7   5 1 1 1
  16569 -30   7   5 1 1 1
  16570 -29   7   5 1 1 1
  16571 -28   7   5 1 1 1
  16572 -27   7   5 1 1 1
  16573 -26   7   5 1 1 1
  16574 -25   7   5 1 1 1
  16575 -24   7   5 1 1 1
  16576 -23   7   5 1 1 1
  16577 -22   7   5 1 1 1
  16578 -21   7   5 1 1 1
  16579 -20   7   5 1 1 1
  16580 -19   7   5 1 1 1
  16581 -18   7   5 1 1 1
  16582 -17   7   5 1 1 1
  16583 -16   7   5 1 1 1
  16584 -15   7   5 1 1 1
  16585 -14   7   5 1 1 1
  16586 -13   7   5 1 1 1
  16587 -12   7   5 1 1 1
  16588 -11   7   5 1 1 1
  16589 -10   7   5 1 1 1
  16590  -9   7   5 1 1 1
  16591  -8   7   5 1 1 1
  16592  -7   7   5 1 1 1
  16593  -6   7   5 1 1 1
  16594  -5   7   5 1 1 1
  16595  -4   7   5 1 1 1
  16596  -3   7   5 1 1 1
  16597  -2   7   5 1 1 1
  16598  -1   7   5 1 1 1
  16599   0   7   5 1 1 1
  16600   1   7   5 1 1 1
  16601   2   7   5 1 1 1
  16602   3   7   5 1 1 1
  16603   4   7   5 1 1 1
  16604   5   7   5 1 1 1
  16605   6   7   5 1 1 1
  16606   7   7   5 1 1 1
  16607   8   7   5 1 1 1
  16608   9   7   5 1 1 1
  16609  10   7   5 1 1 1
  16610  11   7   5 1 1 1
  16611  12   7   5 1 1 1
  16612  13   7   5 1 1 1
  16613  14   7   5 1 1 1
  16614  15   7   5 1 1 1
  16615  16   7   5 1 1 1
  16616  17   7   5 1 1 1
  16617  18   7   5 1 1 1
  16618  19   7   5 1 1 1
  16619  20   7   5 1 1 1
  16620  21   7   5 1 1 1
  16621  22   7   5 1 1 1
  16622  23   7   5 1 1 1
  16623  24   7   5 1 1 1
  16624  25   7   5 1 1 1
  16625  26   7   5 1 1 1
  16626  27   7   5 1 1 1
  16627  28   7   5 1 1 1
  16628  29   7   5 1 1 1
  16629  30   7   5 1 1 1
  16630  31   7   5 1 1 1
  16631  32   7   5 1 1 1
  16632  33   7   5 1 1 1
  16633 -32   8   5 1 1 1
  16634 -31   8   5 1 1 1
  16635 -30   8   5 1 1 1
  16636 -29   8   5 1 1 1
  16637 -28   8   5 1 1 1
  16638 -27   8   5 1 1 1
  16639 -26   8   5 1 1 1
  16640 -25   8   5 1 1 1
  16641 -24   8   5 1 1 1
  16642 -23   8   5 1 1 1
  16643 -22   8   5 1 1 1
  16644 -21   8   5 1 1 1
  16645 -20   8   5 1 1 1
  16646 -19   8   5 1 1 1
  16647 -18   8   5 1 1 1
  16648 -17   8   5 1 1 1
  16649 -16   8   5 1 1 1
  16650 -15   8   5 1 1 1
  16651 -14   8   5 1 1 1
  16652 -13   8   5 1 1 1
  16653 -12   8   5 1 1 1
  16654 -11   8   5 1 1 1
  16655 -10   8   5 1 1 1
  16656  -9   8   5 1 1 1
  16657  -8   8   5 1 1 1
  16658  -7   8   5 1 1 1
  16659  -6   8   5 1 1 1
  16660  -5   8   5 1 1 1
  16661  -4   8   5 1 1 1
  16662  -3   8   5 1 1 1
  16663  -2   8   5 1 1 1
  16664  -1   8   5 1 1 1
  16665   0   8   5 1 1 1
  16666   1   8   5 1 1 1
  16667   2   8   5 1 1 1
  16668   3   8   5 1 1 1
  16669   4   8   5 1 1 1
  16670   5   8   5 1 1 1
  16671   6   8   5 1 1 1
  16672   7   8   5 1 1 1
  16673   8   8   5 1 1 1
  16674   9   8   5 1 1 1
  16675  10   8   5 1 1 1
  16676  11   8   5 1 1 1
  16677  12   8   5 1 1 1
  16678  13   8   5 1 1 1
  16679  14   8   5 1 1 1
  16680  15   8   5 1 1 1
  16681  16   8   5 1 1 1
  16682  17   8   5 1 1 1
  16683  18   8   5 1 1 1
  16684  19   8   5 1 1 1
  16685  20   8   5 1 1 1
  16686  21   8   5 1 1 1
  16687  22   8   5 1 1 1
  16688  23   8   5 1 1 1
  16689  24   8   5 1 1 1
  16690  25   8   5 1 1 1
  16691  26   8   5 1 1 1
  16692  27   8   5 1 1 1
  16693  28   8   5 1 1 1
  16694  29   8   5 1 1 1
  16695  30   8   5 1 1 1
  16696  31   8   5 1 1 1
  16697  32   8   5 1 1 1
  16698  33   8   5 1 1 1
  16699 -32   9   5 1 1 1
  16700 -31   9   5 1 1 1
  16701 -30   9   5 1 1 1
  16702 -29   9   5 1 1 1
  16703 -28   9   5 1 1 1
  16704 -27   9   5 1 1 1
  16705 -26   9   5 1 1 1
  16706 -25   9   5 1 1 1
  16707 -24   9   5 1 1 1
  16708 -23   9   5 1 1 1
  16709 -22   9   5 1 1 1
  16710 -21   9   5 1 1 1
  16711 -20   9   5 1 1 1
  16712 -19   9   5 1 1 1
  16713 -18   9   5 1 1 1
  16714 -17   9   5 1 1 1
  16715 -16   9   5 1 1 1
  16716 -15   9   5 1 1 1
  16717 -14   9   5 1 1 1
  16718 -13   9   5 1 1 1
  16719 -12   9   5 1 1 1
  16720 -11   9   5 1 1 1
  16721 -10   9   5 1 1 1
  16722  -9   9   5 1 1 1
  16723  -8   9   5 1 1 1
  16724  -7   9   5 1 1 1
  16725  -6   9   5 1 1 1
  16726  -5   9   5 1 1 1
  16727  -4   9   5 1 1 1
  16728  -3   9   5 1 1 1
  16729  -2   9   5 1 1 1
  16730  -1   9   5 1 1 1
  16731   0   9   5 1 1 1
  16732   1   9   5 1 1 1
  16733   2   9   5 1 1 1
  16734   3   9   5 1 1 1
  16735   4   9   5 1 1 1
  16736   5   9   5 1 1 1
  16737   6   9   5 1 1 1
  16738   7   9   5 1 1 1
  16739   8   9   5 1 1 1
  16740   9   9   5 1 1 1
  16741  10   9   5 1 1 1
  16742  11   9   5 1 1 1
  16743  12   9   5 1 1 1
  16744  13   9   5 1 1 1
  16745  14   9   5 1 1 1
  16746  15   9   5 1 1 1
  16747  16   9   5 1 1 1
  16748  17   9   5 1 1 1
  16749  18   9   5 1 1 1
  16750  19   9   5 1 1 1
  16751  20   9   5 1 1 1
  16752  21   9   5 1 1 1
  16753  22   9   5 1 1 1
  16754  23   9   5 1 1 1
  16755  24   9   5 1 1 1
  16756  25   9   5 1 1 1
  16757  26   9   5 1 1 1
  16758  27   9   5 1 1 1
  16759  28   9   5 1 1 1
  16760  29   9   5 1 1 1
  16761  30   9   5 1 1 1
  16762  31   9   5 1 1 1
  16763  32   9   5 1 1 1
  16764  33   9   5 1 1 1
  16765 -32  -7   6 1 1 1
  16766 -31  -7   6 1 1 1
  16767 -30  -7   6 1 1 1
  16768 -29  -7   6 1 1 1
  16769 -28  -7   6 1 1 1
  16770 -27  -7   6 1 1 1
  16771 -26  -7   6 1 1 1
  16772 -25  -7   6 1 1 1
  16773 -24  -7   6 1 1 1
  16774 -23  -7   6 1 1 1
  16775 -22  -7   6 1 1 1
  16776 -21  -7   6 1 1 1
  16777 -20  -7   6 1 1 1
  16778 -19  -7   6 1 1 1
  16779 -18  -7   6 1 1 1
  16780 -17  -7   6 1 1 1
  16781 -16  -7   6 1 1 1
  16782 -15  -7   6 1 1 1
  16783 -14  -7   6 1 1 1
  16784 -13  -7   6 1 1 1
  16785 -12  -7   6 1 1 1
  16786 -11  -7   6 1 1 1
  16787 -10  -7   6 1 1 1
  16788  -9  -7   6 1 1 1
  16789  -8  -7   6 1 1 1
  16790  -7  -7   6 1 1 1
  16791  -6  -7   6 1 1 1
  16792  -5  -7   6 1 1 1
  16793  -4  -7   6 1 1 1
  16794  -3  -7   6 1 1 1
  16795  -2  -7   6 1 1 1
  16796  -1  -7   6 1 1 1
  16797   0  -7   6 1 1 1
  16798   1  -7   6 1 1 1
  16799   2  -7   6 1 1 1
  16800   3  -7   6 1 1 1
  16801   4  -7   6 1 1 1
  16802   5  -7   6 1 1 1
  16803   6  -7   6 1 1 1
  16804   7  -7   6 1 1 1
  16805   8  -7   6 1 1 1
  16806   9  -7   6 1 1 1
  16807  10  -7   6 1 1 1
  16808  11  -7   6 1 1 1
  16809  12  -7   6 1 1 1
  16810  13  -7   6 1 1 1
  16811  14  -7   6 1 1 1
  16812  15  -7   6 1 1 1
  16813  16  -7   6 1 1 1
  16814  17  -7   6 1 1 1
  16815  18  -7   6 1 1 1
  16816  19  -7   6 1 1 1
  16817  20  -7   6 1 1 1
  16818  21  -7   6 1 1 1
  16819  22  -7   6 1 1 1
  16820  23  -7   6 1 1 1
  16821  24  -7   6 1 1 1
  16822  25  -7   6 1 1 1
  16823  26  -7   6 1 1 1
  16824  27  -7   6 1 1 1
  16825  28  -7   6 1 1 1
  16826  29  -7   6 1 1 1
  16827  30  -7   6 1 1 1
  16828  31  -7   6 1 1 1
  16829  32  -7   6 1 1 1
  16830  33  -7   6 1 1 1
  16831 -32  -6   6 1 1 1
  16832 -31  -6   6 1 1 1
  16833 -30  -6   6 1 1 1
  16834 -29  -6   6 1 1 1
  16835 -28  -6   6 1 1 1
  16836 -27  -6   6 1 1 1
  16837 -26  -6   6 1 1 1
  16838 -25  -6   6 1 1 1
  16839 -24  -6   6 1 1 1
  16840 -23  -6   6 1 1 1
  16841 -22  -6   6 1 1 1
  16842 -21  -6   6 1 1 1
  16843 -20  -6   6 1 1 1
  16844 -19  -6   6 1 1 1
  16845 -18  -6   6 1 1 1
  16846 -17  -6   6 1 1 1
  16847 -16  -6   6 1 1 1
  16848 -15  -6   6 1 1 1
  16849 -14  -6   6 1 1 1
  16850 -13  -6   6 1 1 1
  16851 -12  -6   6 1 1 1
  16852 -11  -6   6 1 1 1
  16853 -10  -6   6 1 1 1
  16854  -9  -6   6 1 1 1
  16855  -8  -6   6 1 1 1
  16856  -7  -6   6 1 1 1
  16857  -6  -6   6 1 1 1
  16858  -5  -6   6 1 1 1
  16859  -4  -6   6 1 1 1
  16860  -3  -6   6 1 1 1
  16861  -2  -6   6 1 1 1
  16862  -1  -6   6 1 1 1
  16863   0  -6   6 1 1 1
  16864   1  -6   6 1 1 1
  16865   2  -6   6 1 1 1
  16866   3  -6   6 1 1 1
  16867   4  -6   6 1 1 1
  16868   5  -6   6 1 1 1
  16869   6  -6   6 1 1 1
  16870   7  -6   6 1 1 1
  16871   8  -6   6 1 1 1
  16872   9  -6   6 1 1 1
  16873  10  -6   6 1 1 1
  16874  11  -6   6 1 1 1
  16875  12  -6   6 1 1 1
  16876  13  -6   6 1 1 1
  16877  14  -6   6 1 1 1
  16878  15  -6   6 1 1 1
  16879  16  -6   6 1 1 1
  16880  17  -6   6 1 1 1
  16881  18  -6   6 1 1 1
  16882  19  -6   6 1 1 1
  16883  20  -6   6 1 1 1
  16884  21  -6   6 1 1 1
  16885  22  -6   6 1 1 1
  16886  23  -6   6 1 1 1
  16887  24  -6   6 1 1 1
  16888  25  -6   6 1 1 1
  16889  26  -6   6 1 1 1
  16890  27  -6   6 1 1 1
  16891  28  -6   6 1 1 1
  16892  29  -6   6 1 1 1
  16893  30  -6   6 1 1 1
  16894  31  -6   6 1 1 1
  16895  32  -6   6 1 1 1
  16896  33  -6   6 1 1 1
  16897 -32  -5   6 1 1 1
  16898 -31  -5   6 1 1 1
  16899 -30  -5   6 1 1 1
  16900 -29  -5   6 1 1 1
  16901 -28  -5   6 1 1 1
  16902 -27  -5   6 1 1 1
  16903 -26  -5   6 1 1 1
  16904 -25  -5   6 1 1 1
